Event.ID,Disease,Serotype,Region,Subregion,Country,Admin.level.1,Locality,Latitude,Longitude,Diagnosis.source,Diagnosis.status,Animal.type,Species,Observation Date,Report Date,Humans.affected,Human.deaths
321073,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,VEZINS-DE-LEVEZOU,44.27151,2.964308,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,14/04/2022,02/05/2022,,
321087,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Poitou-Charentes,ss,46.908807,-0.525489,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,14/04/2022,02/05/2022,,
321088,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Poitou-Charentes,tt,46.908989,-0.529381,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,14/04/2022,02/05/2022,,
321776,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Centre,counter,47.419825,1.438583,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,14/04/2022,02/05/2022,,
324598,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,BALADOU,44.924,1.542,WOAH (former OIE),Confirmed,Domestic,Duck,14/04/2022,13/06/2022,,
324600,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,BALADOU,44.923,1.54,WOAH (former OIE),Confirmed,Domestic,Duck,14/04/2022,12/06/2022,,
319441,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,Kiskunmajsa,46.47155,19.751783,WOAH (former OIE),Confirmed,Domestic,Goose,13/04/2022,14/04/2022,,
319920,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Czech Republic,Zapadocesky,Plánice,49.392188,13.465076,WOAH (former OIE),Confirmed,Domestic,Chicken,13/04/2022,20/04/2022,,
321052,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,ii,44.953717,0.736655,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,13/04/2022,02/05/2022,,
321053,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,jj,44.949241,0.704515,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,13/04/2022,02/05/2022,,
321054,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,kk,44.934594,0.645201,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,13/04/2022,02/05/2022,,
321774,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Haute-Normandie,CATENAY,49.49766,1.31617,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,13/04/2022,02/05/2022,,
324599,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,PAYRAC,44.778,1.444,WOAH (former OIE),Confirmed,Domestic,Duck,13/04/2022,12/06/2022,,
319914,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Netherlands,Gelderland,Lunteren,52.0921,5.61,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,12/04/2022,15/04/2022,,
321050,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,GENIS,45.345552,1.148901,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,12/04/2022,02/05/2022,,
321051,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,DORNAC,45.058816,1.357615,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,12/04/2022,02/05/2022,,
321089,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SAINT-MESMIN ,46.815269,-0.720388,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,12/04/2022,02/05/2022,,
321090,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,uu,44.826697,0.576729,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,12/04/2022,02/05/2022,,
321091,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,MIALET,45.620504,0.867167,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,12/04/2022,02/05/2022,,
321092,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,vv,47.217921,-0.721654,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,12/04/2022,02/05/2022,,
321093,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Poitou-Charentes,CERSAY,47.057132,-0.347333,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,12/04/2022,02/05/2022,,
321094,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Poitou-Charentes,BRESSUIRE,46.838816,-0.601589,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,12/04/2022,02/05/2022,,
321775,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Haute-Normandie,CATENAY,49.496651,1.316947,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,12/04/2022,02/05/2022,,
320217,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Nordrhein-Westfalen,Kamp-Lintfort,51.5,6.467,WOAH (former OIE),Confirmed,Domestic,Turkey,11/04/2022,20/04/2022,,
320981,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,a,44.751242,1.489882,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,11/04/2022,02/05/2022,,
320982,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,PRUDHOMAT,44.89344,1.830614,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,11/04/2022,02/05/2022,,
320983,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,JAYAC,45.019013,1.358184,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,11/04/2022,02/05/2022,,
320986,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,c,44.869627,1.589797,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,11/04/2022,02/05/2022,,
320987,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,BEAUGAS,44.513177,0.656087,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,11/04/2022,02/05/2022,,
320988,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,d,44.550719,0.631074,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,11/04/2022,02/05/2022,,
321003,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Poitou-Charentes,n,46.906795,-0.497053,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,11/04/2022,02/05/2022,,
321005,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,HERBIERS,46.851684,-1.022122,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,11/04/2022,02/05/2022,,
321006,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,p ,46.739744,-0.796448,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,11/04/2022,02/05/2022,,
321007,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,q ,46.504756,-1.042679,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,11/04/2022,02/05/2022,,
321008,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,foussais-payre,46.521317,-0.719725,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,11/04/2022,02/05/2022,,
321012,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,BUGUE,44.928486,0.952534,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,11/04/2022,02/05/2022,,
321019,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,u,47.021483,-0.732512,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,11/04/2022,02/05/2022,,
321020,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,ANGRIE,47.571682,-0.949666,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,11/04/2022,02/05/2022,,
321021,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Poitou-Charentes,v,46.920803,-0.542215,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,11/04/2022,02/05/2022,,
322839,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SAINTE-FLAIVE-DES-LOUPS,46.593591,-1.613746,WOAH (former OIE),Confirmed,Domestic,Duck,11/04/2022,24/05/2022,,
320984,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,veyrines-de-vergt,45.000311,0.764422,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,10/04/2022,02/05/2022,,
320985,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,b,44.678099,1.499782,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,10/04/2022,02/05/2022,,
320991,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Poitou-Charentes,e ,46.777878,-0.2583,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,10/04/2022,02/05/2022,,
321009,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,SAINT-FELIX-DE-VILLADEIX,44.934203,0.668614,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,10/04/2022,02/05/2022,,
321010,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,SAINT-FELIX-DE-VILLADEIX,44.93324,0.649536,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,10/04/2022,02/05/2022,,
321011,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,SAINT-GENIES,44.980525,1.301519,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,10/04/2022,02/05/2022,,
320989,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Poitou-Charentes,THEZENAY,46.717615,-0.019855,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,09/04/2022,02/05/2022,,
320990,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,SAINT-GENIES,44.974296,1.296956,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,09/04/2022,02/05/2022,,
321002,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,m ,47.294505,-0.846926,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,09/04/2022,02/05/2022,,
321013,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,PAULIN,44.990581,1.329545,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,09/04/2022,02/05/2022,,
321017,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Limousin,t,45.654747,0.845235,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,09/04/2022,02/05/2022,,
321773,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,CHERREAU,48.18917,0.66755,WOAH (former OIE),Confirmed,Domestic,Chicken,08/04/2022,02/05/2022,,
320995,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,LACROPTE,45.045448,0.806607,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,07/04/2022,02/05/2022,,
320998,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,g ,47.358327,-0.964828,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,07/04/2022,02/05/2022,,
320999,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,h ,47.258037,-0.823603,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,07/04/2022,02/05/2022,,
321000,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,i,47.253464,-0.819492,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,07/04/2022,02/05/2022,,
321001,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,l,47.115561,-1.148878,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,07/04/2022,02/05/2022,,
321004,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,o,46.993729,-0.937565,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,07/04/2022,02/05/2022,,
321014,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,r,44.50219,1.874589,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,07/04/2022,02/05/2022,,
321024,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,bb,47.175946,-0.809605,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,07/04/2022,02/05/2022,,
321025,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,cc,47.150817,-0.827615,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,07/04/2022,02/05/2022,,
321777,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Centre,pruniers-en-sologne,47.349996,1.705632,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,07/04/2022,02/05/2022,,
321779,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,ROCAMADOUR,44.801993,1.612451,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,07/04/2022,02/05/2022,,
320992,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Limousin,REYGADE,45.028378,1.889926,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,06/04/2022,02/05/2022,,
320993,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,DORNAC,45.0699,1.346915,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,06/04/2022,02/05/2022,,
320994,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,f ,45.002666,0.805814,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,06/04/2022,02/05/2022,,
320996,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Poitou-Charentes,CIRIERES,46.850906,-0.649513,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,06/04/2022,02/05/2022,,
320997,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Poitou-Charentes,FORET-SUR-SEVRE,46.741217,-0.693209,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,06/04/2022,02/05/2022,,
321015,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,s,44.782729,1.828187,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,06/04/2022,02/05/2022,,
321016,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,MAYRINHAC-LENTOUR,44.809016,1.814455,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,06/04/2022,02/05/2022,,
321023,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,aa,47.228329,-0.780145,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,06/04/2022,02/05/2022,,
321778,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Limousin,SEGONZAC,45.280634,1.263869,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,06/04/2022,02/05/2022,,
322841,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Midi-Pyrenees,SAINT-DENIS-LES-MARTEL,44.9415,1.650569,WOAH (former OIE),Confirmed,Domestic,Duck,05/04/2022,24/05/2022,,
324597,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,LANOUAILLE,45.372,1.151,WOAH (former OIE),Confirmed,Domestic,Duck,05/04/2022,13/06/2022,,
319211,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,Prinzhöfte,52.96,8.55,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,04/04/2022,08/04/2022,,
321030,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,CHEVROLIERE,47.076817,-1.59175,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,04/04/2022,02/05/2022,,
321100,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,aaa,47.447351,-0.841804,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,04/04/2022,02/05/2022,,
321123,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,sss,47.461623,-0.831447,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,04/04/2022,02/05/2022,,
322835,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,LOIREAUXENCE,47.459478,-1.091118,WOAH (former OIE),Confirmed,Domestic,Duck,04/04/2022,24/05/2022,,
322836,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,RIAILLE,47.50937,-1.314432,WOAH (former OIE),Confirmed,Domestic,Chicken,04/04/2022,24/05/2022,,
324606,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,MAUGES-SUR-LOIRE,47.317477,-0.862209,WOAH (former OIE),Confirmed,Domestic,Chicken,04/04/2022,13/06/2022,,
324607,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,CHAVAGNES,47.240542,-0.414756,WOAH (former OIE),Confirmed,Domestic,Turkey,04/04/2022,13/06/2022,,
324608,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,BEAUPREAU-EN-MAUGES,47.174972,-0.954037,WOAH (former OIE),Confirmed,Domestic,Duck,04/04/2022,12/06/2022,,
324609,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,CHAZE-SUR-ARGOS,47.637715,-0.911723,WOAH (former OIE),Confirmed,Domestic,Duck,04/04/2022,12/06/2022,,
324611,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,MAUGES-SUR-LOIRE,47.304697,-0.83391,WOAH (former OIE),Confirmed,Domestic,Chicken,04/04/2022,13/06/2022,,
324622,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,CHEMILLE-EN-ANJOU,47.254187,-0.811491,WOAH (former OIE),Confirmed,Domestic,Chicken,04/04/2022,13/06/2022,,
324623,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,CHEMILLE-EN-ANJOU,47.271,-0.808,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,04/04/2022,13/06/2022,,
321101,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,bbb,46.884413,-1.112814,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,03/04/2022,02/05/2022,,
321122,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,TESSOUALLE,46.996629,-0.813475,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,03/04/2022,02/05/2022,,
324605,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,LOIREAUXENCE,47.438384,-1.100878,WOAH (former OIE),Confirmed,Domestic,Chicken,03/04/2022,13/06/2022,,
324595,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,BEAUPREAU-EN-MAUGES,47.156,-1.125,WOAH (former OIE),Confirmed,Domestic,Chicken,02/04/2022,13/06/2022,,
324596,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,CHEMILLE-EN-ANJOU,47.278,-0.697,WOAH (former OIE),Confirmed,Domestic,Guinea Fowl,02/04/2022,13/06/2022,,
324610,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,MORTAGNE-SUR-SEVRE,46.98904,-0.909491,WOAH (former OIE),Confirmed,Domestic,Chicken,02/04/2022,13/06/2022,,
324612,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,LANDES-GENUSSON,46.948478,-1.114147,WOAH (former OIE),Confirmed,Domestic,Turkey,02/04/2022,13/06/2022,,
324613,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SEVREMONT,46.828177,-0.838668,WOAH (former OIE),Confirmed,Domestic,Duck,02/04/2022,13/06/2022,,
321026,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,dd,47.156192,-1.073024,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,31/03/2022,02/05/2022,,
321119,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,qqq,47.290744,-0.860388,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,31/03/2022,02/05/2022,,
321124,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,ttt,47.274971,-0.733653,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,31/03/2022,02/05/2022,,
321125,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,uuu,47.215839,-0.872435,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,31/03/2022,02/05/2022,,
321126,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,vvv,47.319667,-0.782829,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,31/03/2022,02/05/2022,,
321022,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,z,47.112947,-0.932822,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,30/03/2022,02/05/2022,,
321029,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,CHEMILLE-EN-ANJOU,47.301595,-0.761726,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,30/03/2022,02/05/2022,,
321121,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,rrr,47.300105,-0.779312,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,30/03/2022,02/05/2022,,
324593,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,CHEMILLE-EN-ANJOU,47.266,-0.799,WOAH (former OIE),Confirmed,Domestic,Chicken,30/03/2022,13/06/2022,,
324594,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,VAIR-SUR-LOIRE,47.404,-1.065,WOAH (former OIE),Confirmed,Domestic,Duck,30/03/2022,13/06/2022,,
319213,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Emilia-romagna,Conselice,44.55135,11.87884,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,29/03/2022,08/04/2022,,
321027,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,TREMENTINES,47.129997,-0.819375,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,29/03/2022,02/05/2022,,
321028,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,MAUGES-SUR-LOIRE,47.302148,-1.024075,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,29/03/2022,02/05/2022,,
321034,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,TOUTLEMONDE,47.059592,-0.772172,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,29/03/2022,02/05/2022,,
321079,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,BEAULIEU SOUS LA ROCHE,46.658358,-1.646469,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,29/03/2022,02/05/2022,,
321118,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,chemille-en-anjou,47.301419,-0.842904,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,29/03/2022,02/05/2022,,
321120,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,chemille-en-anjou,47.303039,-0.752218,WOAH (former OIE),Confirmed,Domestic,Unspecified Bird,29/03/2022,02/05/2022,,
324592,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SAINT-PIERRE-LE-VIEUX,46.408,-0.766,WOAH (former OIE),Confirmed,Domestic,Chicken,29/03/2022,13/06/2022,,
324632,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,MAULEVRIER,47.038621,-0.803297,WOAH (former OIE),Confirmed,Domestic,Chicken,29/03/2022,13/06/2022,,
318372,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,MOTHE-ACHARD,46.568177,-1.657134,WOAH (former OIE),Confirmed,Domestic,Chicken,28/03/2022,04/04/2022,,
318378,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SEVREMOINE,47.108676,-1.007695,WOAH (former OIE),Confirmed,Domestic,Chicken,28/03/2022,04/04/2022,,
318392,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,BEAUPREAU-EN-MAUGES,47.196815,-0.95738,WOAH (former OIE),Confirmed,Domestic,Duck,28/03/2022,04/04/2022,,
318395,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,SEVREMOINE,47.129244,-1.046838,WOAH (former OIE),Confirmed,Domestic,Chicken,28/03/2022,04/04/2022,,
318396,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,CHEMILLE-EN-ANJOU,47.281077,-0.84236,WOAH (former OIE),Confirmed,Domestic,Duck,28/03/2022,04/04/2022,,
318397,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,MAULEVRIER,47.018654,-0.796661,WOAH (former OIE),Confirmed,Domestic,Duck,28/03/2022,04/04/2022,,
